City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Baghdad,IQ,33.3406,44.4009,39.11,70,0,2.3,clear sky
698,Katsuura,JP,35.1333,140.3,46.51,35,95,10.16,overcast clouds
699,Ryotsu,JP,38.0833,138.4333,35.56,57,99,20.83,overcast clouds
700,Panjab,AF,34.388,67.0233,2.08,100,90,2.1,overcast clouds
701,Mahibadhoo,MV,3.7833,72.9667,81.84,76,3,13.11,clear sky
702,Sabancuy,MX,18.9667,-91.1833,67.35,72,0,8.59,clear sky
703,Maroantsetra,MG,-15.4333,49.7333,76.14,82,44,5.93,scattered clouds
704,Urucara,BR,-2.5364,-57.76,74.28,94,100,1.81,overcast clouds
705,Amahai,ID,-3.3333,128.9167,88.74,58,90,9.84,overcast clouds
706,Korablino,RU,53.9164,40.0133,27.93,97,100,11.32,light snow
707,Riosucio,CO,5.4216,-75.7032,64.83,94,100,1.39,overcast clouds
708,Taree,AU,-31.9,152.4667,93.06,59,46,8.1,scattered clouds
709,Bahia Honda,CU,22.9036,-83.1592,56.19,68,0,7.31,clear sky
710,Muros,ES,42.7762,-9.0603,51.84,79,0,8.08,clear sky
711,San Carlos De Bariloche,AR,-41.1456,-71.3082,47.95,46,0,16.11,clear sky
712,Lovozero,RU,68.005,35.0117,5.59,93,43,6.4,scattered clouds
